Last Update,Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,input_file,Active
2020-02-04 07:43:01,155.0,China,2.0,2020-02-04 07:43:01,,,Heilongjiang,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,151.0
2020-02-04 12:33:02,142.0,China,0.0,2020-02-04 12:33:02,,,Shaanxi,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,140.0
2020-02-04 05:53:01,139.0,China,0.0,2020-02-04 05:53:01,,,Guangxi,10.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,129.0
2020-02-04 08:53:01,126.0,China,1.0,2020-02-04 08:53:01,,,Hebei,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,122.0
2020-02-04 23:23:02,122.0,China,0.0,2020-02-04 23:23:02,,,Yunnan,5.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,117.0
2020-02-04 14:13:08,81.0,China,0.0,2020-02-04 14:13:08,,,Liaoning,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,79.0
2020-02-04 23:23:02,81.0,China,0.0,2020-02-04 23:23:02,,,Shanxi,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,77.0
2020-02-04 11:33:03,80.0,China,1.0,2020-02-04 11:33:03,,,Hainan,5.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,75.0
2020-02-04 13:33:02,67.0,China,0.0,2020-02-04 13:33:02,,,Tianjin,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,65.0
2020-02-04 10:43:02,58.0,China,0.0,2020-02-04 10:43:02,,,Guizhou,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,56.0
2020-02-04 15:43:02,57.0,China,0.0,2020-02-04 15:43:02,,,Gansu,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,53.0
2020-02-04 00:23:05,42.0,China,0.0,2020-02-04 00:23:05,,,Jilin,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,41.0
2020-02-04 03:03:07,35.0,China,0.0,2020-02-04 03:03:07,,,Inner Mongolia,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,34.0
2020-02-04 02:13:18,34.0,China,0.0,2020-02-04 02:13:18,,,Ningxia,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,33.0
2020-02-04 01:33:01,29.0,China,0.0,2020-02-04 01:33:01,,,Xinjiang,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,29.0
2020-02-04 15:33:03,25.0,Thailand,0.0,2020-02-04 15:33:03,,,,5.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,20.0
2020-02-04 15:33:03,24.0,Singapore,0.0,2020-02-04 15:33:03,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,24.0
2020-02-04 16:43:03,22.0,Japan,0.0,2020-02-04 16:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,21.0
2020-02-04 09:03:02,17.0,Hong Kong,1.0,2020-02-04 09:03:02,,,Hong Kong,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,17.0
2020-02-04 15:33:03,16.0,South Korea,0.0,2020-02-04 15:33:03,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,16.0
2020-02-04 01:33:01,15.0,China,0.0,2020-02-04 01:33:01,,,Qinghai,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,15.0
2020-02-03 20:53:02,12.0,Germany,0.0,2020-02-03 20:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,12.0
2020-02-04 14:53:02,11.0,Taiwan,0.0,2020-02-04 14:53:02,,,Taiwan,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,11.0
2020-02-04 04:43:02,10.0,Macau,0.0,2020-02-04 04:43:02,,,Macau,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,10.0
2020-02-04 07:33:02,10.0,Malaysia,0.0,2020-02-04 07:33:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,10.0
2020-02-03 21:43:02,8.0,Vietnam,0.0,2020-02-03 21:43:02,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,7.0
2020-02-01 01:52:40,6.0,France,0.0,2020-02-01 01:52:40,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,6.0
2020-02-02 05:43:01,5.0,United Arab Emirates,0.0,2020-02-02 05:43:01,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,5.0
2020-02-01 18:12:49,4.0,Australia,0.0,2020-02-01 18:12:49,,,New South Wales,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-01 18:12:49,4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,4.0
2020-02-04 16:53:03,3.0,Australia,0.0,2020-02-04 16:53:03,,,Queensland,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,3.0
2020-02-03 21:43:02,3.0,India,0.0,2020-02-03 21:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,3.0
2020-02-02 22:33:07,2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-04 00:13:06,2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-01-31 08:15:53,2.0,Italy,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-02 03:33:07,2.0,Philippines,1.0,2020-02-02 03:33:07,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-01-31 16:13:45,2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-01 01:52:40,2.0,UK,0.0,2020-02-01 01:52:40,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-01 19:43:03,2.0,United States of America,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-03 03:53:02,2.0,United States of America,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-03 00:43:02,2.0,United States of America,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,2.0
2020-02-04 15:43:02,1.0,Belgium,0.0,2020-02-04 15:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-01-31 08:15:53,1.0,Cambodia,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 18:12:49,1.0,Canada,0.0,2020-02-01 18:12:49,,,British Columbia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-04 00:03:11,1.0,Canada,0.0,2020-02-04 00:03:11,,,"London, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-01-31 08:15:53,1.0,Finland,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 01:52:40,1.0,China,0.0,2020-02-01 01:52:40,,,Tibet,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-01-31 08:15:53,1.0,Nepal,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 23:43:02,1.0,Spain,0.0,2020-02-01 23:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-01-31 08:15:53,1.0,Sri Lanka,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 02:13:26,1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-04-2020.csv,1.0
2020-02-08 23:33:06,27100.0,China,780.0,2020-02-08 23:33:06,,,Hubei,1439.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,25661.0
2020-02-08 11:53:01,1095.0,China,1.0,2020-02-08 11:53:01,,,Guangdong,112.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,983.0
2020-02-08 10:53:02,1048.0,China,0.0,2020-02-08 10:53:02,,,Zhejiang,175.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,873.0
2020-02-08 14:13:12,981.0,China,4.0,2020-02-08 14:13:12,,,Henan,116.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,865.0
2020-02-08 12:53:01,803.0,China,1.0,2020-02-08 12:53:01,,,Hunan,156.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,647.0
2020-02-08 07:43:02,733.0,China,0.0,2020-02-08 07:43:02,,,Anhui,59.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,674.0
2020-02-08 01:23:02,698.0,China,0.0,2020-02-08 01:23:02,,,Jiangxi,55.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,643.0
2020-02-08 10:23:04,439.0,China,0.0,2020-02-08 10:23:04,,,Jiangsu,51.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,388.0
2020-02-08 11:03:15,428.0,China,2.0,2020-02-08 11:03:15,,,Chongqing,39.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,389.0
2020-02-08 11:33:02,416.0,China,0.0,2020-02-08 11:33:02,,,Shandong,44.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,372.0
2020-02-08 15:23:04,364.0,China,1.0,2020-02-08 15:23:04,,,Sichuan,60.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,304.0
2020-02-08 03:13:09,315.0,China,2.0,2020-02-08 03:13:09,,,Beijing,34.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,281.0
2020-02-08 04:03:09,295.0,China,5.0,2020-02-08 04:03:09,,,Heilongjiang,13.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,282.0
2020-02-08 06:33:02,286.0,China,1.0,2020-02-08 06:33:02,,,Shanghai,41.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,245.0
2020-02-08 08:13:10,239.0,China,0.0,2020-02-08 08:13:10,,,Fujian,24.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,215.0
2020-02-08 11:33:02,195.0,China,1.0,2020-02-08 11:33:02,,,Hebei,30.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,165.0
2020-02-08 10:13:06,195.0,China,0.0,2020-02-08 10:13:06,,,Shaanxi,20.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,175.0
2020-02-08 00:23:03,183.0,China,0.0,2020-02-08 00:23:03,,,Guangxi,17.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,166.0
2020-02-08 08:43:02,138.0,China,0.0,2020-02-08 08:43:02,,,Yunnan,17.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,121.0
2020-02-08 10:23:04,124.0,China,2.0,2020-02-08 10:23:04,,,Hainan,14.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,110.0
2020-02-08 23:53:02,115.0,China,0.0,2020-02-08 23:53:02,,,Shanxi,21.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,94.0
2020-02-08 11:53:01,105.0,China,0.0,2020-02-08 11:53:01,,,Liaoning,8.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,97.0
2020-02-08 06:43:03,89.0,China,1.0,2020-02-08 06:43:03,,,Guizhou,7.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,82.0
2020-02-08 08:23:04,88.0,China,1.0,2020-02-08 08:23:04,,,Tianjin,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,84.0
2020-02-08 15:13:14,79.0,China,1.0,2020-02-08 15:13:14,,,Gansu,12.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,67.0
2020-02-08 00:13:04,69.0,China,1.0,2020-02-08 00:13:04,,,Jilin,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,65.0
2020-02-07 16:33:03,61.0,Others,0.0,2020-02-07 16:33:03,,,Cruise Ship,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,61.0
2020-02-08 03:33:02,52.0,China,0.0,2020-02-08 03:33:02,,,Inner Mongolia,5.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,47.0
2020-02-08 09:13:16,45.0,China,0.0,2020-02-08 09:13:16,,,Ningxia,15.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,30.0
2020-02-08 03:23:10,42.0,China,0.0,2020-02-08 03:23:10,,,Xinjiang,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,42.0
2020-02-08 12:53:01,33.0,Singapore,0.0,2020-02-08 12:53:01,,,,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,31.0
2020-02-08 12:53:01,32.0,Thailand,0.0,2020-02-08 12:53:01,,,,10.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,22.0
2020-02-08 00:03:07,26.0,Hong Kong,1.0,2020-02-08 00:03:07,,,Hong Kong,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,26.0
2020-02-07 04:13:20,25.0,Japan,0.0,2020-02-07 04:13:20,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,24.0
2020-02-07 03:03:03,24.0,South Korea,0.0,2020-02-07 03:03:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,23.0
2020-02-06 02:13:15,18.0,China,0.0,2020-02-06 02:13:15,,,Qinghai,3.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,15.0
2020-02-08 05:23:02,17.0,Taiwan,0.0,2020-02-08 05:23:02,,,Taiwan,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,16.0
2020-02-08 10:23:04,16.0,Malaysia,0.0,2020-02-08 10:23:04,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,15.0
2020-02-07 16:33:03,13.0,Germany,0.0,2020-02-07 16:33:03,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,13.0
2020-02-08 07:23:04,13.0,Vietnam,0.0,2020-02-08 07:23:04,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,12.0
2020-02-08 09:53:01,11.0,France,0.0,2020-02-08 09:53:01,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,11.0
2020-02-06 14:23:04,10.0,Macau,0.0,2020-02-06 14:23:04,,,Macau,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,9.0
2020-02-08 07:03:16,7.0,United Arab Emirates,0.0,2020-02-08 07:03:16,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,7.0
2020-02-07 01:03:02,5.0,Australia,0.0,2020-02-07 01:03:02,,,Queensland,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,5.0
2020-02-06 03:13:22,4.0,Australia,0.0,2020-02-06 03:13:22,,,New South Wales,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-01 18:12:49,4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,4.0
2020-02-07 05:43:03,4.0,Canada,0.0,2020-02-07 05:43:03,,,British Columbia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,4.0
2020-02-03 21:43:02,3.0,India,0.0,2020-02-03 21:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,3.0
2020-02-07 17:53:02,3.0,Italy,0.0,2020-02-07 17:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,3.0
2020-02-07 16:43:04,3.0,Philippines,1.0,2020-02-07 16:43:04,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,3.0
2020-02-07 18:33:02,3.0,UK,0.0,2020-02-07 18:33:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,3.0
2020-02-02 22:33:07,2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-04 00:13:06,2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-01-31 16:13:45,2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-01 19:43:03,2.0,United States of America,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-03 03:53:02,2.0,United States of America,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-03 00:43:02,2.0,United States of America,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,2.0
2020-02-04 15:43:02,1.0,Belgium,0.0,2020-02-04 15:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-01-31 08:15:53,1.0,Cambodia,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-04 00:03:11,1.0,Canada,0.0,2020-02-04 00:03:11,,,"London, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-01-31 08:15:53,1.0,Finland,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 01:52:40,1.0,China,0.0,2020-02-01 01:52:40,,,Tibet,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-01-31 08:15:53,1.0,Nepal,0.0,2020-01-31 08:15:53,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 23:43:02,1.0,Spain,0.0,2020-02-01 23:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-08 03:43:03,1.0,Sri Lanka,0.0,2020-02-08 03:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,0.0
2020-02-01 02:13:26,1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-05 21:53:02,1.0,United States of America,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-08-2020.csv,1.0
2020-02-09 23:33:02,29631.0,China,871.0,2020-02-09 23:33:02,,,Hubei,1795.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,27836.0
2020-02-09 15:03:05,1131.0,China,1.0,2020-02-09 15:03:05,,,Guangdong,141.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,990.0
2020-02-09 12:03:04,1075.0,China,0.0,2020-02-09 12:03:04,,,Zhejiang,201.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,874.0
2020-02-09 11:23:08,1033.0,China,6.0,2020-02-09 11:23:08,,,Henan,153.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,880.0
2020-02-09 12:33:01,838.0,China,1.0,2020-02-09 12:33:01,,,Hunan,186.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,652.0
2020-02-09 09:33:02,779.0,China,1.0,2020-02-09 09:33:02,,,Anhui,72.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,707.0
2020-02-09 11:33:12,740.0,China,0.0,2020-02-09 11:33:12,,,Jiangxi,73.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,667.0
2020-02-09 23:53:02,468.0,China,2.0,2020-02-09 23:53:02,,,Chongqing,51.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,417.0
2020-02-09 10:23:11,468.0,China,0.0,2020-02-09 10:23:11,,,Jiangsu,71.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,397.0
2020-02-09 15:03:05,444.0,China,1.0,2020-02-09 15:03:05,,,Shandong,63.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,381.0
2020-02-09 12:43:01,386.0,China,1.0,2020-02-09 12:43:01,,,Sichuan,71.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,315.0
2020-02-09 03:43:02,326.0,China,2.0,2020-02-09 03:43:02,,,Beijing,37.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,289.0
2020-02-09 08:43:05,307.0,China,6.0,2020-02-09 08:43:05,,,Heilongjiang,14.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,293.0
2020-02-09 06:33:01,293.0,China,1.0,2020-02-09 06:33:01,,,Shanghai,44.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,249.0
2020-02-09 09:13:11,250.0,China,0.0,2020-02-09 09:13:11,,,Fujian,35.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,215.0
2020-02-09 03:03:09,208.0,China,0.0,2020-02-09 03:03:09,,,Shaanxi,25.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,183.0
2020-02-09 12:43:01,206.0,China,2.0,2020-02-09 12:43:01,,,Hebei,34.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,172.0
2020-02-09 00:33:07,195.0,China,1.0,2020-02-09 00:33:07,,,Guangxi,18.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,177.0
2020-02-09 08:53:02,141.0,China,0.0,2020-02-09 08:53:02,,,Yunnan,18.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,123.0
2020-02-09 13:33:02,131.0,China,3.0,2020-02-09 13:33:02,,,Hainan,19.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,112.0
2020-02-09 23:43:02,119.0,China,0.0,2020-02-09 23:43:02,,,Shanxi,25.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,94.0
2020-02-09 12:23:03,107.0,China,0.0,2020-02-09 12:23:03,,,Liaoning,12.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-09-2020.csv,95.0
